customer_id,age,income,region,account_type,loan_type,account_open_date,balance,days_past_due,monthly_payment,credit_limit,status,bucket,risk_flag,risk_catagory,vintage_days,utilization
224,30,75479,North,Current,Mortgage,2017-05-10,239685,0,37212,204100,Current,Current,good,low,3272,1.1743508084272416
225,61,156473,South,Savings,Credit Card,2018-03-12,478725,0,49699,433604,Current,Current,good,low,2966,1.1040603868967998
226,62,181308,West,Loan,Auto Loan,2017-06-18,548976,20,15019,409075,Delinquent,0-30,good,low,3233,1.3419935219702988
227,25,136892,East,Credit Card,Credit Card,2018-02-01,59471,0,45858,120930,Current,Current,good,low,3005,0.4917803688084015
228,44,41410,East,Savings,Personal Loan,2019-04-15,440371,0,39029,213593,Current,Current,good,low,2567,2.061729551062067
229,61,64288,South,Savings,Credit Card,2019-02-13,290532,10,17176,161324,Delinquent,0-30,good,low,2628,1.8009223674096848
230,42,180000,South,Credit Card,Auto Loan,2021-01-16,159213,70,46770,391774,Charged-off,60-90,bad,High,1925,0.4063899084676369
231,46,162875,South,Credit Card,Credit Card,2019-05-26,673235,0,45768,326092,Current,Current,good,low,2526,2.0645554015431227
232,57,152481,North,Savings,Credit Card,2021-06-21,419078,50,3407,51500,Delinquent,30-60,good,medium,1769,8.137436893203883
233,49,139093,South,Credit Card,Credit Card,2023-06-19,543390,70,37219,380564,Charged-off,60-90,bad,High,1041,1.4278544476093378
234,56,27240,North,Credit Card,Auto Loan,2024-09-16,42544,70,23984,156721,Charged-off,60-90,bad,High,586,0.271463301025389
235,40,71099,North,Credit Card,Credit Card,2017-03-21,297261,20,39293,321601,Delinquent,0-30,good,low,3322,0.9243161557333466
236,38,94533,North,Credit Card,Mortgage,2017-12-16,59646,0,4759,106994,Current,Current,good,low,3052,0.5574705123651793
237,60,37739,South,Credit Card,Personal Loan,2017-08-16,413593,35,38937,193246,Delinquent,30-60,good,medium,3174,2.140240936423005
238,61,66361,North,Credit Card,Auto Loan,2021-06-03,184983,20,41289,290126,Delinquent,0-30,good,low,1787,0.6375953895893508
239,35,62841,West,Current,Mortgage,2017-05-15,452880,0,31074,423240,Current,Current,good,low,3267,1.070031187978452
240,35,163147,South,Credit Card,Personal Loan,2024-10-15,648703,70,47745,201146,Charged-off,60-90,bad,High,557,3.2250355463195888
241,44,63673,North,Current,Auto Loan,2019-12-05,710300,50,4084,266746,Delinquent,30-60,good,medium,2333,2.662832807239846
242,49,41026,West,Credit Card,Credit Card,2020-11-24,622831,0,33797,247978,Current,Current,good,low,1978,2.51163812918888
243,37,185138,East,Current,Mortgage,2021-06-28,199474,20,14017,303946,Delinquent,0-30,good,low,1762,0.6562810499233417
244,45,119756,West,Savings,Mortgage,2021-09-16,404901,70,29513,260943,Charged-off,60-90,bad,High,1682,1.5516837010381577
245,36,108626,West,Credit Card,Mortgage,2023-11-13,285070,0,24125,85493,Current,Current,good,low,894,3.3344250406466025
246,37,79213,East,Current,Credit Card,2017-05-18,55350,20,30286,493695,Delinquent,0-30,good,low,3264,0.1121137544435329
247,41,70845,East,Loan,Credit Card,2017-08-29,362633,10,37596,53693,Delinquent,0-30,good,low,3161,6.753822658447097
248,64,161929,South,Savings,Mortgage,2021-05-06,742223,70,35482,297824,Charged-off,60-90,bad,High,1815,2.4921530837004404
249,47,159632,South,Credit Card,Credit Card,2024-09-05,369524,20,5983,493215,Delinquent,0-30,good,low,597,0.7492148454527944
250,25,25906,West,Loan,Credit Card,2023-03-14,692747,20,23800,196604,Delinquent,0-30,good,low,1138,3.52356513600944
251,42,118052,South,Savings,Mortgage,2022-06-01,173002,0,26333,430923,Current,Current,good,low,1424,0.4014684758065826
252,53,164397,East,Savings,Auto Loan,2024-10-20,289039,0,8062,158145,Current,Current,good,low,552,1.827683455057068
253,60,102508,South,Loan,Credit Card,2018-11-12,586892,10,18851,50168,Delinquent,0-30,good,low,2721,11.69853292935736
254,22,76073,West,Credit Card,Mortgage,2019-04-14,775963,0,42882,38947,Current,Current,good,low,2568,19.923562790458828
255,55,75650,East,Savings,Credit Card,2018-01-03,556430,35,21069,177165,Delinquent,30-60,good,medium,3034,3.14074450371123
256,63,113114,North,Savings,Mortgage,2023-08-01,299720,70,3144,61059,Charged-off,60-90,bad,High,998,4.908694868897296
257,39,134293,East,Credit Card,Personal Loan,2021-10-19,481254,0,22820,288553,Current,Current,good,low,1649,1.667818390382356
258,60,100722,East,Savings,Mortgage,2019-01-10,76347,50,44919,408887,Delinquent,30-60,good,medium,2662,0.1867190690826561
259,47,97185,North,Credit Card,Personal Loan,2019-10-18,424479,120,5817,64814,Charged-off,90+,bad,High,2381,6.549186904063937
260,60,196701,West,Credit Card,Personal Loan,2021-07-04,94609,50,32250,337737,Delinquent,30-60,good,medium,1756,0.2801262520837219
261,56,112725,North,Loan,Mortgage,2023-05-05,360288,10,5807,76738,Delinquent,0-30,good,low,1086,4.695040266882119
262,59,75758,East,Loan,Auto Loan,2021-02-24,63417,70,7643,189965,Charged-off,60-90,bad,High,1886,0.3338351801647672
263,22,74418,West,Loan,Personal Loan,2021-08-06,314498,0,40459,245960,Current,Current,good,low,1723,1.2786550658643685
264,61,116143,South,Loan,Credit Card,2018-11-18,453039,35,30759,91254,Delinquent,30-60,good,medium,2715,4.964593332894997
265,38,130899,South,Savings,Personal Loan,2019-07-25,375082,0,14430,389274,Current,Current,good,low,2466,0.9635423891654722
266,43,172226,South,Credit Card,Personal Loan,2018-02-02,743858,0,30166,89985,Current,Current,good,low,3004,8.266466633327777
267,46,179413,West,Savings,Credit Card,2020-04-23,536693,0,5281,305287,Current,Current,good,low,2193,1.757994935912764
268,31,76630,South,Credit Card,Personal Loan,2023-12-11,438216,0,28968,364286,Current,Current,good,low,866,1.2029449388667146
269,21,36889,West,Credit Card,Personal Loan,2017-10-30,50894,0,5815,365258,Current,Current,good,low,3099,0.1393371260862185
270,56,143658,West,Loan,Mortgage,2021-10-13,685599,35,32150,251576,Delinquent,30-60,good,medium,1655,2.7252162368429422
271,40,199381,West,Current,Auto Loan,2017-08-08,611203,70,3297,76711,Charged-off,60-90,bad,High,3182,7.967605688884253
272,51,141997,South,Credit Card,Credit Card,2023-08-13,520819,10,46295,101283,Delinquent,0-30,good,low,986,5.142215376716725
273,28,25826,East,Savings,Credit Card,2017-02-20,394213,20,4221,453894,Delinquent,0-30,good,low,3351,0.8685133533380041
274,60,145721,West,Credit Card,Auto Loan,2021-05-20,513935,95,18728,30952,Charged-off,90+,bad,High,1801,16.604258206254848
275,44,120234,North,Credit Card,Credit Card,2020-05-21,33134,20,23293,256807,Delinquent,0-30,good,low,2165,0.1290229627697064
276,40,42602,East,Current,Personal Loan,2023-10-25,207170,50,4752,353178,Delinquent,30-60,good,medium,913,0.5865880660743308
277,35,48060,West,Current,Mortgage,2018-08-14,297407,0,3103,464538,Current,Current,good,low,2811,0.6402210368150721
278,50,55593,South,Loan,Personal Loan,2023-07-02,516649,0,2850,388577,Current,Current,good,low,1028,1.329592333051107
279,40,107790,West,Loan,Mortgage,2023-03-15,477372,0,27426,206811,Current,Current,good,low,1137,2.3082524623932
280,58,128752,East,Credit Card,Auto Loan,2023-06-05,552312,70,38985,253583,Charged-off,60-90,bad,High,1055,2.178032439083061
281,22,73010,South,Current,Auto Loan,2019-03-03,390835,20,42894,388314,Delinquent,0-30,good,low,2610,1.0064921687088284
282,26,167375,North,Current,Credit Card,2018-05-22,235662,20,14033,240753,Delinquent,0-30,good,low,2895,0.9788538460579932
283,62,37938,South,Credit Card,Auto Loan,2022-08-04,730373,70,13911,241002,Charged-off,60-90,bad,High,1360,3.0305682110521905
284,38,145461,South,Savings,Mortgage,2023-09-06,484674,70,11299,257768,Charged-off,60-90,bad,High,962,1.8802721827379656
285,56,68625,East,Current,Personal Loan,2020-05-09,33091,35,47096,191042,Delinquent,30-60,good,medium,2177,0.173213220129605
286,34,108584,South,Current,Credit Card,2019-03-26,211647,120,32534,80035,Charged-off,90+,bad,High,2587,2.644430561629288
287,46,72124,North,Current,Auto Loan,2024-12-18,198424,95,34214,63353,Charged-off,90+,bad,High,493,3.1320379461114705
288,54,143609,West,Credit Card,Personal Loan,2021-02-17,704453,0,7581,126742,Current,Current,good,low,1893,5.558165406889587
289,50,131807,East,Loan,Personal Loan,2018-06-18,42294,0,38669,497777,Current,Current,good,low,2868,0.0849657577589965
290,27,183635,East,Current,Credit Card,2019-03-25,587013,0,32622,151652,Current,Current,good,low,2588,3.8707897027404847
291,50,172945,North,Savings,Auto Loan,2020-10-02,400772,50,5340,486090,Delinquent,30-60,good,medium,2031,0.8244810631776008
292,38,166567,North,Current,Personal Loan,2022-03-25,407555,0,16741,192950,Current,Current,good,low,1492,2.1122311479657943
293,42,196012,North,Current,Personal Loan,2019-08-29,604043,0,3465,86662,Current,Current,good,low,2431,6.970102236274261
294,37,83424,North,Credit Card,Personal Loan,2025-02-28,373838,0,14079,216889,Current,Current,good,low,421,1.723637436661149
295,51,56295,West,Savings,Credit Card,2017-02-19,59717,20,35075,78825,Delinquent,0-30,good,low,3352,0.7575895972090073
296,37,56276,East,Current,Mortgage,2017-02-21,308720,10,48533,262974,Delinquent,0-30,good,low,3350,1.1739563607048606
297,51,175602,North,Current,Credit Card,2017-01-17,731064,120,43260,150904,Charged-off,90+,bad,High,3385,4.844563431055506
298,33,96168,North,Credit Card,Mortgage,2017-10-30,308559,0,31767,237308,Current,Current,good,low,3099,1.300246936470747
299,47,176808,North,Savings,Auto Loan,2021-06-14,578469,0,22382,466265,Current,Current,good,low,1776,1.240644268817089
300,40,49978,North,Credit Card,Auto Loan,2022-10-23,678509,35,23297,101113,Delinquent,30-60,good,medium,1280,6.710403212247683
301,37,78565,South,Credit Card,Mortgage,2017-12-06,17555,0,11759,488026,Current,Current,good,low,3062,0.0359714441443693
302,49,67059,West,Current,Mortgage,2023-10-12,682792,50,22465,370446,Delinquent,30-60,good,medium,926,1.8431620263142263
303,59,181953,South,Savings,Credit Card,2018-03-04,233335,0,25946,122253,Current,Current,good,low,2974,1.9086239192494252
304,55,120079,North,Credit Card,Personal Loan,2021-06-27,425077,0,5082,393054,Current,Current,good,low,1763,1.0814722658973068
305,28,98356,South,Loan,Auto Loan,2022-01-16,676894,95,25685,245722,Charged-off,90+,bad,High,1560,2.7547146775624487
306,63,153596,East,Credit Card,Credit Card,2018-05-15,284224,0,28236,66960,Current,Current,good,low,2902,4.24468339307049
307,58,130529,North,Savings,Auto Loan,2024-03-30,283247,0,35059,394943,Current,Current,good,low,756,0.7171845051058001
308,35,184215,South,Credit Card,Mortgage,2022-01-25,319195,10,49781,389206,Delinquent,0-30,good,low,1551,0.8201183948859987
309,21,197207,North,Savings,Mortgage,2020-02-25,754931,0,42863,224348,Current,Current,good,low,2251,3.364999910852782
310,53,157475,East,Savings,Credit Card,2024-07-11,100852,0,18706,495920,Current,Current,good,low,653,0.2033634457170511
311,23,151641,South,Credit Card,Mortgage,2021-04-27,505230,0,4121,194361,Current,Current,good,low,1824,2.599441245928967
312,59,50567,North,Credit Card,Credit Card,2025-03-14,541240,10,39584,200587,Delinquent,0-30,good,low,407,2.6982805465957416
313,58,193042,East,Loan,Credit Card,2025-02-02,369026,0,23190,319412,Current,Current,good,low,447,1.1553291673449964
314,35,31416,North,Credit Card,Personal Loan,2020-12-16,255963,0,17135,254490,Current,Current,good,low,1956,1.0057880466815985
315,62,97943,West,Credit Card,Personal Loan,2020-08-15,344575,0,14786,112547,Current,Current,good,low,2079,3.0616098163433945
316,38,157696,West,Current,Personal Loan,2017-05-09,185742,0,6447,310917,Current,Current,good,low,3273,0.5974005924410695
317,58,150802,East,Loan,Mortgage,2021-06-18,389997,0,39560,143314,Current,Current,good,low,1772,2.721276358206456
318,51,186956,North,Savings,Auto Loan,2019-03-19,296911,50,47551,467612,Delinquent,30-60,good,medium,2594,0.6349516265621926
319,40,124967,North,Credit Card,Auto Loan,2023-12-04,369801,20,46050,272453,Delinquent,0-30,good,low,873,1.3573019933713335
320,27,81651,South,Credit Card,Personal Loan,2019-12-16,667097,0,33082,374461,Current,Current,good,low,2322,1.7814859224325097
321,57,105140,North,Loan,Personal Loan,2024-03-22,612471,10,1946,220352,Delinquent,0-30,good,low,764,2.7795118719140284
322,47,190806,West,Current,Auto Loan,2019-05-10,381725,20,34892,452406,Delinquent,0-30,good,low,2542,0.8437664398792235
323,28,65669,West,Current,Mortgage,2017-03-07,523173,50,21113,275493,Delinquent,30-60,good,medium,3336,1.899042806895275
324,34,187736,East,Credit Card,Personal Loan,2018-05-07,749689,120,14726,56045,Charged-off,90+,bad,High,2910,13.376554554375948
325,35,108821,East,Loan,Mortgage,2022-07-05,789698,120,7381,378632,Charged-off,90+,bad,High,1390,2.085661011219337
326,27,137702,East,Current,Mortgage,2020-07-28,757943,0,36881,289605,Current,Current,good,low,2097,2.61716130591668
327,53,154055,South,Current,Mortgage,2020-10-20,216371,50,44816,161734,Delinquent,30-60,good,medium,2013,1.3378201244017955
328,54,122952,North,Savings,Auto Loan,2021-09-05,469230,0,12088,30947,Current,Current,good,low,1693,15.162374382007949
329,24,52013,South,Current,Auto Loan,2019-10-07,471388,0,9303,217384,Current,Current,good,low,2392,2.168457660177382
330,21,194971,West,Credit Card,Mortgage,2017-03-02,557707,35,20187,241192,Delinquent,30-60,good,medium,3341,2.312294769312415
331,61,131115,East,Savings,Credit Card,2024-12-13,536286,0,31244,291851,Current,Current,good,low,498,1.837533535948138
332,34,163802,South,Credit Card,Auto Loan,2021-10-04,777167,50,42300,181422,Delinquent,30-60,good,medium,1664,4.283752797345415
333,51,157750,West,Loan,Credit Card,2020-03-22,60123,50,26549,130014,Delinquent,30-60,good,medium,2225,0.4624348147122618
334,58,114390,North,Savings,Mortgage,2024-03-07,446721,35,45289,408588,Delinquent,30-60,good,medium,779,1.0933287321213545
335,40,56059,East,Loan,Auto Loan,2022-06-06,687924,0,12337,39701,Current,Current,good,low,1419,17.32762398932017
336,23,51208,East,Credit Card,Mortgage,2024-10-28,98496,0,5924,412878,Current,Current,good,low,544,0.2385595744990045
337,55,120014,North,Credit Card,Auto Loan,2017-03-25,712895,35,3860,241677,Delinquent,30-60,good,medium,3318,2.949784216123173
338,53,153073,North,Current,Personal Loan,2023-08-28,380199,95,12248,212865,Charged-off,90+,bad,High,971,1.7861038686491435
339,35,172074,North,Savings,Personal Loan,2025-02-27,84818,35,3008,489594,Delinquent,30-60,good,medium,422,0.1732415021425916
340,23,99977,East,Current,Credit Card,2021-11-17,798043,0,45738,140914,Current,Current,good,low,1620,5.663333664504592
341,48,108992,South,Credit Card,Mortgage,2019-07-01,292194,0,30249,187618,Current,Current,good,low,2490,1.5573878838917374
342,47,105859,South,Credit Card,Credit Card,2021-12-22,507828,0,9437,429722,Current,Current,good,low,1585,1.1817593700113096
343,53,178338,West,Credit Card,Mortgage,2023-05-19,439246,0,2189,107833,Current,Current,good,low,1072,4.073391262415031
344,39,151330,West,Credit Card,Mortgage,2017-02-25,92442,120,42770,104864,Charged-off,90+,bad,High,3346,0.8815418065303632
345,53,93878,West,Current,Mortgage,2021-04-10,402356,70,6083,46978,Charged-off,60-90,bad,High,1841,8.564775001064328
346,51,107179,West,Current,Personal Loan,2024-07-16,464685,0,20407,180965,Current,Current,good,low,648,2.567816981184207
347,24,49163,North,Credit Card,Credit Card,2020-03-23,481845,35,6675,292032,Delinquent,30-60,good,medium,2224,1.649973290598291
348,52,107027,East,Savings,Personal Loan,2024-08-09,514314,10,34690,99912,Delinquent,0-30,good,low,624,5.147669949555609
349,62,155968,East,Savings,Personal Loan,2017-05-01,404636,20,41086,76445,Delinquent,0-30,good,low,3281,5.293165020603048
350,48,58407,East,Loan,Personal Loan,2018-06-15,260466,10,34315,200763,Delinquent,0-30,good,low,2871,1.297380493417612
351,36,199521,South,Credit Card,Personal Loan,2018-01-23,184026,120,14341,272212,Charged-off,90+,bad,High,3014,0.6760392635152014
352,63,97738,South,Savings,Personal Loan,2024-09-06,233914,0,6517,180103,Current,Current,good,low,596,1.2987790319983563
353,48,135043,West,Savings,Mortgage,2024-12-15,721163,0,5464,205011,Current,Current,good,low,496,3.51767953914668
354,35,36380,East,Current,Personal Loan,2023-04-22,394717,70,26023,63915,Charged-off,60-90,bad,High,1099,6.1756551670186965
355,42,166848,West,Current,Mortgage,2017-04-14,472111,0,33033,49184,Current,Current,good,low,3298,9.598873617436563
356,51,53677,East,Current,Auto Loan,2024-07-10,68595,35,20929,438524,Delinquent,30-60,good,medium,654,0.1564224535031149
357,41,191495,East,Credit Card,Auto Loan,2019-06-11,153327,0,2298,189305,Current,Current,good,low,2510,0.8099469110694382
358,52,42993,South,Credit Card,Auto Loan,2022-07-12,696454,50,25311,76854,Delinquent,30-60,good,medium,1383,9.062039711661072
359,27,63242,South,Credit Card,Auto Loan,2017-02-05,308753,20,37939,111122,Delinquent,0-30,good,low,3366,2.77850470653876
360,53,96346,East,Credit Card,Mortgage,2023-08-20,564826,0,30764,459766,Current,Current,good,low,979,1.2285075451425291
361,28,141678,South,Credit Card,Credit Card,2024-07-10,38598,0,49955,450736,Current,Current,good,low,654,0.0856332753540875
362,34,161694,East,Credit Card,Credit Card,2017-05-25,328821,0,8716,229686,Current,Current,good,low,3257,1.43161098194927
363,45,29021,South,Credit Card,Personal Loan,2021-07-21,272762,50,25969,295544,Delinquent,30-60,good,medium,1739,0.9229150312643802
364,52,48259,East,Current,Credit Card,2020-04-23,265354,0,37641,378055,Current,Current,good,low,2193,0.7018925817672031
365,48,35349,South,Current,Credit Card,2018-02-17,259201,0,43152,260032,Current,Current,good,low,2989,0.996804239478218
366,22,192591,South,Loan,Personal Loan,2024-01-29,783438,0,45673,170324,Current,Current,good,low,817,4.599692351048589
367,37,58667,North,Current,Credit Card,2022-03-01,422194,70,44336,264530,Charged-off,60-90,bad,High,1516,1.5960155747930291
