customer_id,age,income,region,account_type,loan_type,account_open_date,balance,days_past_due,monthly_payment,credit_limit,status,bucket
1203,23,119256,West,Credit Card,Mortgage,2022-09-03,107988,20,48427,39172,Delinquent,0-30
1204,61,92646,North,Savings,Credit Card,2017-12-18,677695,10,1991,131027,Delinquent,0-30
1205,29,50291,North,Savings,Auto Loan,2021-08-11,490517,0,1107,278946,Current,Current
1206,56,55972,East,Current,Personal Loan,2021-01-24,222425,70,13528,149742,Charged-off,60-90
1207,63,47405,West,Credit Card,Credit Card,2024-09-12,53935,50,35282,411499,Delinquent,30-60
1208,46,145177,North,Credit Card,Mortgage,2017-09-20,746253,10,14522,367055,Delinquent,0-30
1209,30,138338,West,Savings,Credit Card,2021-03-14,119056,35,25008,262030,Delinquent,30-60
1210,50,117070,North,Loan,Mortgage,2021-01-10,395161,0,48187,117774,Current,Current
1211,62,125512,North,Savings,Personal Loan,2023-01-13,256591,20,12114,351165,Delinquent,0-30
1212,56,177810,North,Current,Mortgage,2017-06-22,617006,70,43647,418183,Charged-off,60-90
1213,37,122973,West,Savings,Credit Card,2024-06-17,598545,0,30869,160754,Current,Current
1214,45,122779,South,Credit Card,Credit Card,2024-02-26,759947,0,25611,351072,Current,Current
1215,31,37204,East,Loan,Auto Loan,2021-10-27,58955,0,45518,178005,Current,Current
1216,51,185161,West,Loan,Auto Loan,2022-11-25,148130,0,28479,452473,Current,Current
1217,32,71030,North,Credit Card,Mortgage,2019-04-09,675192,0,16480,90278,Current,Current
1218,45,159069,North,Savings,Credit Card,2023-10-23,34481,35,10449,391863,Delinquent,30-60
1219,46,79219,West,Savings,Auto Loan,2017-08-25,621230,0,32225,354919,Current,Current
1220,59,101769,North,Current,Auto Loan,2017-09-07,214009,0,42619,498434,Current,Current
1221,33,189996,West,Loan,Auto Loan,2020-01-22,640992,0,2603,372116,Current,Current
1222,50,145111,South,Loan,Auto Loan,2021-10-13,59182,20,34578,265772,Delinquent,0-30
1223,23,105730,South,Current,Personal Loan,2019-04-22,162267,10,6022,202354,Delinquent,0-30
1224,51,109326,North,Savings,Mortgage,2019-03-08,50461,0,2009,460404,Current,Current
1225,41,163192,South,Credit Card,Mortgage,2023-06-19,485770,70,1730,460218,Charged-off,60-90
1226,55,103777,North,Credit Card,Credit Card,2024-09-14,602178,0,15787,209449,Current,Current
1227,49,66748,West,Loan,Personal Loan,2020-08-11,241889,0,33705,311825,Current,Current
1228,33,133420,East,Loan,Mortgage,2017-07-21,391749,50,11397,428012,Delinquent,30-60
1229,50,128099,West,Current,Personal Loan,2024-11-08,292883,95,25522,161930,Charged-off,90+
1230,26,106669,South,Credit Card,Personal Loan,2022-12-20,43056,70,42892,242022,Charged-off,60-90
1231,31,104088,West,Savings,Credit Card,2024-07-04,681838,50,35010,497065,Delinquent,30-60
1232,31,64600,South,Credit Card,Personal Loan,2022-10-22,766707,0,7659,461037,Current,Current
1233,24,105575,North,Savings,Auto Loan,2020-11-20,725517,120,3011,80602,Charged-off,90+
1234,42,68800,East,Credit Card,Mortgage,2022-11-01,709943,20,9244,192131,Delinquent,0-30
1235,54,65248,North,Credit Card,Auto Loan,2021-11-11,95383,120,34708,116531,Charged-off,90+
1236,50,94514,East,Current,Personal Loan,2021-09-19,463831,0,32930,60511,Current,Current
1237,25,179748,South,Credit Card,Auto Loan,2021-08-29,395850,0,41555,427140,Current,Current
1238,51,73430,South,Savings,Auto Loan,2017-12-02,88622,70,16469,244474,Charged-off,60-90
1239,48,123935,East,Current,Auto Loan,2019-09-16,307606,0,32505,238195,Current,Current
1240,51,55003,South,Current,Personal Loan,2018-01-18,675331,0,44858,26077,Current,Current
1241,43,81114,West,Credit Card,Credit Card,2021-10-25,727014,0,4659,349942,Current,Current
1242,23,166357,North,Current,Mortgage,2017-04-26,544570,70,7928,190224,Charged-off,60-90
1243,55,152058,South,Savings,Credit Card,2023-12-26,349573,20,23529,152424,Delinquent,0-30
1244,41,197544,South,Savings,Mortgage,2021-05-15,621116,0,12130,203163,Current,Current
1245,41,59708,North,Loan,Personal Loan,2020-08-27,150534,20,10461,58848,Delinquent,0-30
1246,30,180953,West,Savings,Personal Loan,2022-08-11,733076,0,14546,40296,Current,Current
1247,32,54910,East,Loan,Credit Card,2019-11-06,177071,50,1337,246911,Delinquent,30-60
1248,47,188555,South,Credit Card,Auto Loan,2018-01-18,169392,0,12390,235303,Current,Current
1249,57,61583,North,Savings,Mortgage,2018-12-18,417431,0,9884,232335,Current,Current
1250,32,141423,North,Loan,Personal Loan,2024-10-02,394952,95,40417,203887,Charged-off,90+
1251,43,44338,East,Current,Personal Loan,2017-05-19,602347,50,48812,489756,Delinquent,30-60
1252,42,159884,West,Credit Card,Personal Loan,2023-09-28,405025,70,10513,314772,Charged-off,60-90
1253,43,133409,North,Savings,Auto Loan,2020-04-05,761982,0,23638,47924,Current,Current
1254,43,133881,North,Loan,Auto Loan,2019-12-23,515191,35,8899,473583,Delinquent,30-60
1255,35,124272,South,Loan,Mortgage,2017-04-24,413309,0,39052,488112,Current,Current
1256,46,170318,East,Loan,Auto Loan,2020-04-07,672434,35,41551,196083,Delinquent,30-60
1257,48,135560,West,Loan,Mortgage,2022-06-19,49767,0,43525,142475,Current,Current
1258,33,39028,North,Credit Card,Personal Loan,2017-06-19,256162,0,11800,20548,Current,Current
1259,55,96272,South,Current,Credit Card,2020-10-04,283417,0,1725,194616,Current,Current
1260,57,181369,West,Loan,Auto Loan,2017-01-03,173080,35,43622,346954,Delinquent,30-60
1261,64,174746,East,Current,Auto Loan,2017-10-31,434808,0,25107,478849,Current,Current
1262,58,104118,West,Credit Card,Credit Card,2018-10-23,707259,0,17072,259143,Current,Current
1263,24,128388,South,Savings,Auto Loan,2017-12-13,482696,0,10378,414114,Current,Current
1264,34,92898,North,Loan,Personal Loan,2024-12-01,793431,50,17060,226333,Delinquent,30-60
1265,57,161680,East,Loan,Credit Card,2023-10-21,615982,70,42478,318594,Charged-off,60-90
1266,28,75821,North,Current,Personal Loan,2021-06-02,398389,0,21807,438196,Current,Current
1267,54,103709,West,Credit Card,Auto Loan,2017-10-08,295385,10,49350,237550,Delinquent,0-30
1268,22,55808,East,Current,Personal Loan,2018-01-06,372235,70,44185,56052,Charged-off,60-90
1269,28,66046,North,Savings,Personal Loan,2020-09-23,655747,0,32172,242535,Current,Current
1270,45,134666,South,Credit Card,Credit Card,2019-12-12,80042,50,37006,422561,Delinquent,30-60
1271,47,30981,North,Savings,Personal Loan,2024-10-11,461298,120,13452,485203,Charged-off,90+
1272,31,131665,East,Loan,Credit Card,2018-03-15,256332,10,5773,416225,Delinquent,0-30
1273,37,149104,South,Loan,Mortgage,2019-12-26,796766,0,26363,260558,Current,Current
1274,50,94074,East,Loan,Credit Card,2024-08-02,787806,10,31840,450521,Delinquent,0-30
1275,58,107832,West,Credit Card,Credit Card,2023-06-13,60829,20,20946,88983,Delinquent,0-30
1276,30,57921,North,Savings,Auto Loan,2019-11-16,116915,0,36693,295735,Current,Current
1277,54,190682,West,Credit Card,Auto Loan,2024-03-01,723435,20,24650,142278,Delinquent,0-30
1278,35,105802,East,Credit Card,Credit Card,2020-12-14,486087,0,13272,486686,Current,Current
1279,42,137698,North,Loan,Mortgage,2020-06-29,723174,0,21851,24817,Current,Current
1280,45,65788,North,Loan,Auto Loan,2019-04-25,62939,95,22910,282312,Charged-off,90+
1281,34,25584,East,Credit Card,Credit Card,2023-05-17,44351,0,17673,259770,Current,Current
1282,45,118686,South,Credit Card,Personal Loan,2017-08-13,603142,50,10498,182397,Delinquent,30-60
1283,37,120742,South,Credit Card,Mortgage,2024-11-10,189722,20,5894,306396,Delinquent,0-30
1284,63,161043,South,Current,Auto Loan,2023-03-24,132494,0,3668,325727,Current,Current
1285,22,73034,North,Loan,Personal Loan,2023-02-23,235490,120,12534,360857,Charged-off,90+
1286,49,86459,South,Savings,Credit Card,2019-07-07,536781,0,34091,450590,Current,Current
1287,41,69294,West,Loan,Auto Loan,2019-07-24,48958,0,8437,375287,Current,Current
1288,22,129622,West,Loan,Personal Loan,2021-02-16,325279,0,6325,160717,Current,Current
1289,52,89680,West,Credit Card,Credit Card,2019-05-30,557512,10,38763,409147,Delinquent,0-30
1290,28,31962,South,Credit Card,Personal Loan,2018-03-20,564188,35,23556,121798,Delinquent,30-60
1291,56,45438,East,Credit Card,Personal Loan,2021-10-13,780632,0,14775,93746,Current,Current
1292,47,30492,West,Current,Personal Loan,2017-07-01,678913,20,15173,80700,Delinquent,0-30
1293,47,157387,South,Current,Personal Loan,2020-10-07,740044,50,45075,329948,Delinquent,30-60
1294,62,71271,East,Loan,Auto Loan,2023-03-11,613768,0,9726,252393,Current,Current
1295,43,48114,South,Loan,Credit Card,2024-03-07,467603,95,19417,194457,Charged-off,90+
1296,32,44515,West,Loan,Personal Loan,2023-08-31,635587,120,34324,367642,Charged-off,90+
1297,26,27847,South,Credit Card,Mortgage,2024-06-17,765302,70,34835,221461,Charged-off,60-90
1298,63,169881,East,Current,Credit Card,2020-02-07,313887,0,44229,420095,Current,Current
1299,44,131724,South,Savings,Credit Card,2021-10-13,617131,10,14410,61169,Delinquent,0-30
1300,57,34419,East,Loan,Personal Loan,2020-07-28,602264,0,22021,33394,Current,Current
1301,45,133037,East,Loan,Auto Loan,2025-02-15,341017,50,40877,387433,Delinquent,30-60
1302,40,93943,South,Loan,Personal Loan,2021-10-31,793768,0,37310,184406,Current,Current
1303,57,147898,South,Current,Credit Card,2022-07-05,129218,0,31248,188485,Current,Current
1304,26,100240,West,Credit Card,Credit Card,2022-01-09,328239,0,33734,174540,Current,Current
1305,41,30415,South,Current,Mortgage,2021-10-12,178874,95,1256,205604,Charged-off,90+
1306,51,168139,North,Loan,Credit Card,2019-04-05,282378,70,13719,281441,Charged-off,60-90
1307,53,194974,East,Current,Credit Card,2022-07-21,448194,10,14355,241282,Delinquent,0-30
1308,37,49854,East,Credit Card,Auto Loan,2023-11-22,473838,120,20444,477188,Charged-off,90+
1309,53,167116,East,Savings,Mortgage,2019-04-15,181423,0,23225,121402,Current,Current
1310,22,100671,East,Credit Card,Auto Loan,2018-03-20,374124,35,26958,31809,Delinquent,30-60
1311,60,80580,West,Credit Card,Credit Card,2017-02-28,785761,0,41287,410991,Current,Current
1312,53,112223,East,Credit Card,Mortgage,2022-12-15,425034,0,7098,270927,Current,Current
1313,22,176379,South,Credit Card,Credit Card,2022-06-28,446522,0,16260,244970,Current,Current
1314,34,196819,South,Current,Auto Loan,2022-03-06,282451,95,30947,342413,Charged-off,90+
1315,23,131184,West,Savings,Mortgage,2025-02-18,598560,20,30033,466078,Delinquent,0-30
1316,46,167416,North,Current,Personal Loan,2019-03-12,319885,0,4652,485972,Current,Current
1317,44,126880,East,Credit Card,Auto Loan,2021-11-29,125576,0,42340,352659,Current,Current
1318,32,154469,West,Current,Mortgage,2018-06-22,250438,0,31566,140450,Current,Current
1319,29,60440,North,Loan,Auto Loan,2021-09-05,781175,10,3405,144081,Delinquent,0-30
1320,24,50349,West,Credit Card,Credit Card,2017-01-27,296199,0,1700,495089,Current,Current
1321,25,134306,West,Savings,Auto Loan,2017-04-15,584543,35,18014,355467,Delinquent,30-60
1322,25,101836,North,Credit Card,Credit Card,2023-07-06,499122,70,4195,308515,Charged-off,60-90
1323,32,33908,South,Current,Mortgage,2021-04-16,267871,35,3023,462953,Delinquent,30-60
1324,31,65307,West,Loan,Auto Loan,2022-12-24,619172,0,9610,216002,Current,Current
1325,48,158620,South,Savings,Personal Loan,2023-07-18,535899,0,33518,426788,Current,Current
1326,47,123762,West,Credit Card,Mortgage,2020-08-10,22261,0,44918,489014,Current,Current
1327,42,72627,South,Current,Mortgage,2017-12-28,537236,120,18666,46262,Charged-off,90+
1328,23,173790,South,Current,Credit Card,2020-05-27,326405,50,46429,368060,Delinquent,30-60
1329,41,157219,South,Current,Auto Loan,2017-04-14,136456,0,26955,296041,Current,Current
1330,31,87123,West,Savings,Credit Card,2019-01-07,8163,0,43407,283433,Current,Current
1331,48,161827,South,Savings,Auto Loan,2018-01-18,560096,10,5731,415892,Delinquent,0-30
1332,49,63097,North,Savings,Credit Card,2020-11-04,591613,0,34270,411507,Current,Current
1333,37,199662,West,Loan,Auto Loan,2024-07-28,183304,35,24867,272445,Delinquent,30-60
1334,30,60340,West,Current,Mortgage,2022-12-30,321452,120,28175,243214,Charged-off,90+
1335,35,97550,East,Savings,Auto Loan,2021-10-14,524491,0,15095,362192,Current,Current
1336,64,69899,West,Savings,Credit Card,2021-03-28,395092,0,14753,407699,Current,Current
1337,49,60773,West,Credit Card,Personal Loan,2019-12-07,503126,70,40244,414968,Charged-off,60-90
1338,24,115631,East,Credit Card,Credit Card,2019-12-02,496555,70,6971,68146,Charged-off,60-90
1339,59,114464,South,Loan,Mortgage,2024-04-22,227428,50,40048,470985,Delinquent,30-60
1340,44,37069,South,Savings,Mortgage,2022-05-06,642614,50,19330,262569,Delinquent,30-60
1341,44,177368,West,Loan,Credit Card,2024-11-12,453470,0,21040,60412,Current,Current
1342,34,89008,West,Credit Card,Auto Loan,2021-03-22,546266,0,40327,493827,Current,Current
1343,46,182912,North,Savings,Credit Card,2021-12-31,464677,10,48267,453112,Delinquent,0-30
1344,31,191560,South,Savings,Personal Loan,2017-04-21,603557,0,19513,106043,Current,Current
1345,23,84320,North,Current,Personal Loan,2019-06-22,414355,20,18500,79491,Delinquent,0-30
1346,31,188262,South,Savings,Personal Loan,2019-06-09,687292,0,2633,468751,Current,Current
1347,26,148659,East,Savings,Credit Card,2023-02-05,264564,20,27418,335975,Delinquent,0-30
1348,53,196921,West,Loan,Credit Card,2021-01-14,192368,120,14125,476588,Charged-off,90+
1349,37,189181,West,Savings,Credit Card,2019-04-14,556857,0,26531,486256,Current,Current
1350,60,176478,East,Credit Card,Credit Card,2024-07-13,57120,35,7362,109760,Delinquent,30-60
1351,38,86158,North,Savings,Auto Loan,2021-11-26,276030,35,19043,431224,Delinquent,30-60
1352,64,195799,West,Savings,Auto Loan,2018-10-15,749306,70,4683,401562,Charged-off,60-90
1353,24,37773,South,Current,Mortgage,2021-07-02,45466,70,2143,66444,Charged-off,60-90
1354,56,29807,West,Credit Card,Mortgage,2019-10-24,796070,0,10227,312647,Current,Current
1355,59,130847,South,Savings,Mortgage,2025-02-10,590390,0,19078,44311,Current,Current
1356,35,29992,North,Savings,Auto Loan,2024-10-13,617654,0,5694,23715,Current,Current
1357,61,174320,South,Current,Mortgage,2017-06-18,593534,35,8861,360701,Delinquent,30-60
1358,46,55099,East,Credit Card,Credit Card,2024-11-19,683805,120,27592,318346,Charged-off,90+
1359,53,106790,East,Loan,Mortgage,2019-03-18,171642,120,48440,234261,Charged-off,90+
1360,48,173479,West,Credit Card,Personal Loan,2024-08-31,649839,0,22975,288657,Current,Current
1361,50,141219,East,Savings,Personal Loan,2019-06-06,482869,0,13603,464305,Current,Current
1362,48,177552,North,Loan,Credit Card,2018-05-08,732883,20,6679,485520,Delinquent,0-30
1363,60,140326,South,Loan,Credit Card,2023-02-16,571567,10,16619,133042,Delinquent,0-30
1364,54,155287,West,Loan,Auto Loan,2019-07-06,372502,0,22130,488586,Current,Current
1365,30,156145,West,Credit Card,Mortgage,2024-01-17,442925,95,23035,427417,Charged-off,90+
1366,59,41459,South,Current,Personal Loan,2024-09-27,716196,0,7776,419868,Current,Current
1367,35,150425,East,Credit Card,Auto Loan,2022-10-15,501750,0,1191,174756,Current,Current
1368,64,178045,North,Current,Auto Loan,2022-08-24,377858,0,45887,127290,Current,Current
1369,50,142281,North,Loan,Personal Loan,2018-12-30,750993,0,32797,175902,Current,Current
1370,48,68050,North,Loan,Auto Loan,2018-07-06,717166,10,21884,434073,Delinquent,0-30
1371,59,114292,East,Savings,Auto Loan,2021-09-19,281304,0,38503,298188,Current,Current
1372,46,98085,North,Current,Auto Loan,2021-07-19,115450,0,25588,432776,Current,Current
1373,46,64647,East,Credit Card,Auto Loan,2018-10-08,747356,0,7271,184750,Current,Current
1374,64,34202,South,Loan,Personal Loan,2017-01-12,568590,20,1420,226933,Delinquent,0-30
1375,21,140549,South,Loan,Credit Card,2018-12-11,631573,50,17513,368679,Delinquent,30-60
1376,42,64658,South,Loan,Mortgage,2017-10-15,690860,50,7203,484827,Delinquent,30-60
1377,43,183997,North,Loan,Mortgage,2019-07-12,38735,0,12578,161833,Current,Current
1378,45,53196,West,Current,Credit Card,2018-08-29,374023,0,1162,95607,Current,Current
1379,28,103590,East,Credit Card,Auto Loan,2024-12-20,760917,0,31519,159196,Current,Current
1380,54,163220,East,Credit Card,Personal Loan,2020-08-05,251295,0,35992,456087,Current,Current
1381,35,144293,East,Loan,Auto Loan,2024-05-09,631161,50,46519,485443,Delinquent,30-60
1382,22,117114,West,Savings,Personal Loan,2024-07-27,94516,70,43859,147183,Charged-off,60-90
1383,32,66719,North,Savings,Auto Loan,2023-12-24,680176,95,38025,431954,Charged-off,90+
1384,38,145822,East,Loan,Credit Card,2020-06-28,648265,70,23947,468670,Charged-off,60-90
1385,27,40426,East,Loan,Credit Card,2021-01-12,343259,0,41551,67725,Current,Current
1386,62,34714,West,Credit Card,Auto Loan,2021-12-22,203356,10,42878,466951,Delinquent,0-30
1387,47,64872,West,Loan,Mortgage,2019-12-19,79300,20,34255,78131,Delinquent,0-30
1388,22,169109,South,Loan,Credit Card,2019-06-13,206069,50,27159,452902,Delinquent,30-60
1389,55,80769,West,Loan,Credit Card,2023-06-06,410540,50,35167,66914,Delinquent,30-60
1390,33,94498,East,Loan,Credit Card,2019-07-19,724023,10,18261,290035,Delinquent,0-30
1391,24,44624,South,Current,Personal Loan,2024-05-07,153643,0,25893,37196,Current,Current
1392,48,183801,East,Loan,Credit Card,2017-01-09,129784,0,6381,371783,Current,Current
1393,43,158182,North,Credit Card,Personal Loan,2025-01-22,376041,20,4468,164130,Delinquent,0-30
1394,38,167695,North,Savings,Credit Card,2021-01-23,188921,50,16061,182402,Delinquent,30-60
1395,41,137914,West,Loan,Mortgage,2023-12-22,138568,120,1702,464261,Charged-off,90+
1396,59,164196,West,Current,Mortgage,2020-09-26,794730,20,40808,104220,Delinquent,0-30
1397,34,124831,South,Loan,Personal Loan,2023-08-04,277958,0,34500,135541,Current,Current
1398,33,173718,East,Current,Personal Loan,2022-02-21,290933,70,25992,262111,Charged-off,60-90
1399,40,70790,West,Credit Card,Credit Card,2019-07-30,683929,35,17559,182834,Delinquent,30-60
1400,33,52598,North,Current,Mortgage,2019-06-11,16472,0,12198,428252,Current,Current
1401,28,139328,North,Credit Card,Auto Loan,2021-07-06,50434,70,15623,292240,Charged-off,60-90
1402,24,193157,North,Credit Card,Credit Card,2018-10-15,683086,35,35894,496874,Delinquent,30-60
1403,26,67415,South,Credit Card,Personal Loan,2022-04-06,364603,35,38334,65958,Delinquent,30-60
1404,44,113587,East,Current,Credit Card,2020-01-28,20790,0,34671,99913,Current,Current
1405,44,94738,East,Savings,Auto Loan,2023-06-27,168768,50,8448,159382,Delinquent,30-60
1406,40,133782,South,Savings,Personal Loan,2018-10-04,574520,95,1976,68168,Charged-off,90+
1407,33,71617,North,Current,Auto Loan,2022-04-21,366204,95,4667,340836,Charged-off,90+
1408,54,69071,North,Current,Mortgage,2018-03-23,128569,0,19051,127746,Current,Current
1409,28,144658,South,Loan,Mortgage,2021-08-31,574684,10,46857,340815,Delinquent,0-30
1410,54,157861,North,Current,Personal Loan,2022-06-05,333311,0,37542,100360,Current,Current
1411,25,76199,South,Current,Auto Loan,2019-09-21,210424,0,1370,84031,Current,Current
1412,36,81054,North,Savings,Personal Loan,2022-01-14,104032,0,40615,94181,Current,Current
1413,36,83997,West,Savings,Mortgage,2018-01-03,167860,0,10749,132081,Current,Current
1414,34,46289,North,Loan,Mortgage,2024-06-04,92340,35,2055,489613,Delinquent,30-60
1415,47,107343,South,Credit Card,Auto Loan,2021-10-05,42762,95,29047,249222,Charged-off,90+
1416,62,170329,South,Current,Personal Loan,2025-02-21,94293,0,10122,350828,Current,Current
1417,62,147134,West,Credit Card,Mortgage,2023-08-30,773025,0,10011,21019,Current,Current
1418,51,144448,West,Savings,Auto Loan,2017-12-16,192797,20,8946,225498,Delinquent,0-30
1419,34,36019,West,Savings,Personal Loan,2019-08-07,64042,70,20308,182796,Charged-off,60-90
1420,51,97770,North,Savings,Credit Card,2021-02-22,120500,70,2699,267750,Charged-off,60-90
1421,34,31880,South,Savings,Mortgage,2022-09-12,231532,20,35380,271800,Delinquent,0-30
1422,44,78277,North,Loan,Credit Card,2019-12-14,106882,10,8206,72425,Delinquent,0-30
1423,55,73923,West,Savings,Auto Loan,2022-10-21,574569,10,18515,297533,Delinquent,0-30
1424,35,130489,West,Loan,Auto Loan,2017-11-13,263298,50,47716,345598,Delinquent,30-60
1425,40,151709,North,Credit Card,Auto Loan,2021-11-28,673864,120,1025,382547,Charged-off,90+
1426,48,97204,East,Savings,Mortgage,2020-08-20,73187,95,33648,75728,Charged-off,90+
1427,58,70303,East,Loan,Personal Loan,2024-09-20,523439,20,9191,420507,Delinquent,0-30
1428,47,121088,East,Credit Card,Credit Card,2019-09-12,405821,50,29929,66218,Delinquent,30-60
1429,21,144400,West,Credit Card,Credit Card,2025-01-02,452638,10,13326,440104,Delinquent,0-30
1430,32,155920,South,Savings,Mortgage,2024-07-22,38728,0,25092,201157,Current,Current
1431,59,179594,East,Credit Card,Personal Loan,2018-01-07,242946,35,41714,409476,Delinquent,30-60
1432,47,51712,East,Current,Credit Card,2020-03-09,743518,70,45273,159430,Charged-off,60-90
1433,56,130387,North,Credit Card,Credit Card,2018-05-03,337606,10,18694,97827,Delinquent,0-30
1434,51,54008,South,Loan,Auto Loan,2018-10-13,251948,70,15509,410054,Charged-off,60-90
1435,44,65899,South,Current,Auto Loan,2019-09-16,329084,20,37623,342535,Delinquent,0-30
1436,52,60388,North,Current,Mortgage,2023-04-07,463962,0,11448,331362,Current,Current
1437,40,183027,East,Credit Card,Auto Loan,2019-06-23,426675,0,33319,468153,Current,Current
1438,43,145745,South,Current,Mortgage,2022-09-23,594520,0,47792,373845,Current,Current
1439,23,149913,North,Credit Card,Credit Card,2019-08-29,642086,120,19329,248332,Charged-off,90+
1440,36,159867,West,Loan,Personal Loan,2020-10-06,633789,0,25281,156507,Current,Current
1441,22,87335,West,Savings,Credit Card,2019-09-20,363283,120,33121,177430,Charged-off,90+
1442,57,118279,East,Current,Personal Loan,2017-04-15,278855,50,17405,426980,Delinquent,30-60
1443,41,160495,West,Credit Card,Credit Card,2022-02-05,227393,35,38138,197410,Delinquent,30-60
1444,23,62209,North,Credit Card,Auto Loan,2017-03-12,643148,10,40730,271264,Delinquent,0-30
1445,32,109478,East,Current,Mortgage,2017-01-21,507137,95,1188,242585,Charged-off,90+
1446,48,124178,North,Current,Auto Loan,2021-07-21,346581,20,47892,316519,Delinquent,0-30
1447,45,83019,South,Savings,Auto Loan,2017-06-08,638066,10,46656,209716,Delinquent,0-30
1448,36,56411,South,Loan,Mortgage,2021-05-11,511272,10,49428,161228,Delinquent,0-30
1449,32,171517,East,Current,Personal Loan,2018-02-02,214683,70,44692,98129,Charged-off,60-90
1450,41,50024,West,Credit Card,Personal Loan,2017-12-22,76032,70,1467,56352,Charged-off,60-90
1451,42,128316,East,Credit Card,Credit Card,2024-03-05,316158,35,28715,81479,Delinquent,30-60
1452,39,39771,North,Savings,Auto Loan,2022-11-11,529113,0,46385,276457,Current,Current
1453,32,80081,West,Current,Auto Loan,2019-03-30,641693,0,46190,276816,Current,Current
1454,32,152470,South,Credit Card,Mortgage,2018-02-07,572430,120,17514,469749,Charged-off,90+
1455,43,167104,East,Loan,Credit Card,2022-12-07,50234,20,37484,358558,Delinquent,0-30
1456,62,90145,North,Credit Card,Personal Loan,2022-08-27,594985,120,18539,390997,Charged-off,90+
1457,55,193641,East,Credit Card,Mortgage,2018-01-22,558846,20,49150,173078,Delinquent,0-30
1458,29,145225,West,Loan,Mortgage,2017-09-10,589673,50,35619,271237,Delinquent,30-60
1459,41,29199,North,Current,Auto Loan,2019-09-16,88190,35,22762,330315,Delinquent,30-60
1460,37,71053,West,Loan,Auto Loan,2021-06-24,79320,35,12716,142778,Delinquent,30-60
1461,22,91203,East,Savings,Mortgage,2022-10-18,667736,20,7568,469964,Delinquent,0-30
1462,57,90495,East,Loan,Credit Card,2023-12-22,9648,50,1045,382423,Delinquent,30-60
1463,31,96904,East,Loan,Mortgage,2022-10-25,471815,10,35040,58243,Delinquent,0-30
1464,41,103914,West,Current,Mortgage,2023-03-09,13033,70,19174,439512,Charged-off,60-90
1465,25,56238,East,Savings,Mortgage,2023-12-04,385285,0,23851,84625,Current,Current
1466,54,44711,North,Credit Card,Credit Card,2022-01-02,150040,0,21969,324990,Current,Current
1467,57,176526,East,Savings,Auto Loan,2021-09-03,497768,0,7349,299464,Current,Current
1468,52,151772,West,Savings,Mortgage,2023-10-22,158662,0,33463,197907,Current,Current
1469,30,88487,West,Loan,Auto Loan,2024-03-16,547221,70,46294,170374,Charged-off,60-90
1470,59,28820,West,Credit Card,Mortgage,2025-01-21,790723,70,2705,88489,Charged-off,60-90
1471,33,140504,West,Savings,Auto Loan,2024-11-08,673824,0,27098,257089,Current,Current
1472,22,162494,South,Loan,Personal Loan,2017-09-17,404928,10,42676,407655,Delinquent,0-30
1473,43,195711,West,Current,Personal Loan,2024-06-06,571987,20,21365,139065,Delinquent,0-30
1474,60,127103,East,Savings,Credit Card,2021-04-30,191921,35,39326,72510,Delinquent,30-60
1475,23,174777,East,Credit Card,Personal Loan,2017-05-14,744055,10,31375,237554,Delinquent,0-30
1476,41,155309,South,Savings,Credit Card,2023-09-05,224987,50,3436,98413,Delinquent,30-60
1477,30,147217,East,Credit Card,Credit Card,2024-04-20,313763,20,44965,482409,Delinquent,0-30
1478,23,150680,North,Credit Card,Mortgage,2024-05-19,603081,0,15935,212412,Current,Current
1479,35,89163,North,Credit Card,Credit Card,2018-02-26,295972,70,15666,78390,Charged-off,60-90
1480,30,187677,East,Savings,Mortgage,2021-10-01,5920,10,46865,418706,Delinquent,0-30
1481,29,128176,North,Credit Card,Personal Loan,2023-12-21,382790,0,19419,22982,Current,Current
1482,36,159984,East,Loan,Personal Loan,2019-10-15,727159,0,30867,94266,Current,Current
1483,44,156323,West,Loan,Auto Loan,2021-12-27,527807,10,27848,220523,Delinquent,0-30
1484,40,169491,West,Savings,Personal Loan,2024-05-09,211865,20,25649,284055,Delinquent,0-30
1485,50,143437,South,Savings,Mortgage,2021-04-17,403530,95,49658,326725,Charged-off,90+
1486,33,156132,West,Loan,Credit Card,2019-11-13,625086,0,35383,388712,Current,Current
1487,21,128287,North,Loan,Auto Loan,2022-05-04,715520,70,15726,192876,Charged-off,60-90
1488,24,117183,East,Credit Card,Mortgage,2022-12-06,180846,0,43828,363725,Current,Current
1489,27,152599,North,Credit Card,Mortgage,2020-07-28,171691,0,48007,453499,Current,Current
1490,56,185354,East,Credit Card,Auto Loan,2022-06-28,786631,0,36104,298753,Current,Current
1491,41,83514,South,Loan,Credit Card,2018-07-11,433305,20,18559,160821,Delinquent,0-30
1492,50,174918,East,Loan,Credit Card,2021-02-25,123139,20,36065,31399,Delinquent,0-30
1493,59,35664,North,Credit Card,Personal Loan,2019-12-23,232478,0,49467,331561,Current,Current
1494,47,58554,North,Savings,Mortgage,2023-03-18,547292,50,24627,36413,Delinquent,30-60
1495,46,134571,South,Current,Auto Loan,2023-06-29,96094,20,4363,256762,Delinquent,0-30
1496,39,96862,South,Current,Auto Loan,2024-07-29,184857,35,4352,433110,Delinquent,30-60
1497,34,27504,East,Loan,Auto Loan,2020-12-22,566743,0,16309,226013,Current,Current
